1028821,50749199,-24.0
4899991,57523310,0.6666667
10817932,78931491,9.5
11591912,13161690,29.0
12652472,17339432,-5.0
14212462,57523310,78.0
14475406,23380270,-24.0
14700716,23380270,-4.0
14795489,17339432,1.0
15052516,17339432,-24.0
15111886,64389555,78.0
16293807,13161690,0.5
16386071,57523310,2.5
16645536,23380270,78.0
17025124,42639163,-2.0
17490452,64775279,78.0
17553306,57523310,2.5
17700091,17339432,-24.0
17847512,57523310,6.0
17964559,17339432,-1.0
18459617,57523310,0.6666667
19834114,57523310,0.6666667
19943644,17339432,7.0
20207265,13161690,0.5
20651285,36648032,3.5
20688271,23380270,1.0
21497465,57523310,0.6666667
21953631,16661678,2.5
22163855,64389555,78.0
22345419,4471023,13.411038
22545126,13161690,0.5
23657281,64775279,3.3333333
23716675,23380270,78.0
24469840,57523310,78.0
24890204,17339432,-0.5
25193002,17339432,78.0
25365450,78931491,4.0
25553638,13161690,0.5
25597648,64389555,78.0
25836783,64389555,78.0
26462242,13161690,0.5
26600664,57523310,0.6666667
28053905,57523310,4.0
29194831,78931491,6.6666665
29446573,57523310,78.0
29582233,4471023,17.0
30473305,74058035,78.0
30560038,57523310,2.5
30776302,78931491,4.0
31362635,57523310,0.6666667
32534362,57523310,2.5
33063842,78931491,9.5
34276334,4471023,78.0
36375450,18403880,1.5
38278546,23380270,-24.0
40401674,78931491,9.5
41677388,57523310,2.5
